order_item_id,order_id,product_id,quantity,unit_price,discount_amount,_loaded_at
ITEM-0002772,ORD-000762,PROD-0024,1,227.6,0,2026-04-24T19:23:36.437672
ITEM-0002773,ORD-000571,PROD-0018,4,99.3,0,2026-04-24T19:23:36.437676
ITEM-0002774,ORD-001094,PROD-0021,1,114.51,0,2026-04-24T19:23:36.437681
ITEM-0002775,ORD-000659,PROD-0018,1,99.3,0,2026-04-24T19:23:36.437686
ITEM-0002776,ORD-001846,PROD-0006,3,60.51,0,2026-04-24T19:23:36.437691
ITEM-0002777,ORD-001453,PROD-0013,3,204.94,0,2026-04-24T19:23:36.437695
ITEM-0002778,ORD-000702,PROD-0020,2,44.26,4.8,2026-04-24T19:23:36.437701
ITEM-0002779,ORD-000114,PROD-0024,4,227.6,0,2026-04-24T19:23:36.437708
ITEM-0002780,ORD-001741,PROD-0007,4,231.01,0,2026-04-24T19:23:36.437714
ITEM-0002781,ORD-001722,PROD-0001,1,110.4,0,2026-04-24T19:23:36.437719
ITEM-0002782,ORD-001475,PROD-0014,4,118.27,0,2026-04-24T19:23:36.437723
ITEM-0002783,ORD-000345,PROD-0020,4,44.26,0.28,2026-04-24T19:23:36.437729
ITEM-0002784,ORD-001260,PROD-0002,1,191.67,0,2026-04-24T19:23:36.437736
ITEM-0002785,ORD-000409,PROD-0003,3,22.33,0.26,2026-04-24T19:23:36.437742
ITEM-0002786,ORD-000198,PROD-0022,2,136.57,7.76,2026-04-24T19:23:36.437748
ITEM-0002787,ORD-001149,PROD-0011,3,12.34,0,2026-04-24T19:23:36.437753
ITEM-0002788,ORD-000818,PROD-0002,3,191.67,0,2026-04-24T19:23:36.437758
ITEM-0002789,ORD-000229,PROD-0008,2,218.02,0,2026-04-24T19:23:36.437762
ITEM-0002790,ORD-000932,PROD-0020,4,44.26,0,2026-04-24T19:23:36.437767
ITEM-0002791,ORD-000643,PROD-0022,2,136.57,0,2026-04-24T19:23:36.437772
ITEM-0002792,ORD-000975,PROD-0008,4,218.02,0,2026-04-24T19:23:36.437778
ITEM-0002793,ORD-000571,PROD-0016,3,263.57,0,2026-04-24T19:23:36.437786
ITEM-0002794,ORD-001964,PROD-0010,4,169.89,0,2026-04-24T19:23:36.437791
ITEM-0002795,ORD-000164,PROD-0002,2,191.67,25.74,2026-04-24T19:23:36.437797
ITEM-0002796,ORD-001528,PROD-0015,1,168.32,0,2026-04-24T19:23:36.437802
ITEM-0002797,ORD-001181,PROD-0003,3,22.33,0,2026-04-24T19:23:36.437809
ITEM-0002798,ORD-000794,PROD-0009,4,148.27,10.81,2026-04-24T19:23:36.437816
ITEM-0002799,ORD-000670,PROD-0014,2,118.27,3.19,2026-04-24T19:23:36.437821
ITEM-0002800,ORD-002000,PROD-0023,4,247.1,13.47,2026-04-24T19:23:36.437827
ITEM-0002801,ORD-000151,PROD-0001,2,110.4,0,2026-04-24T19:23:36.437832
ITEM-0002802,ORD-000766,PROD-0024,3,227.6,0,2026-04-24T19:23:36.437837
ITEM-0002803,ORD-001858,PROD-0016,4,263.57,0,2026-04-24T19:23:36.437842
ITEM-0002804,ORD-001901,PROD-0013,4,204.94,0,2026-04-24T19:23:36.437846
ITEM-0002805,ORD-000812,PROD-0002,4,191.67,0,2026-04-24T19:23:36.437851
ITEM-0002806,ORD-000018,PROD-0013,2,204.94,0,2026-04-24T19:23:36.437855
ITEM-0002807,ORD-001088,PROD-0012,1,127.67,0,2026-04-24T19:23:36.437860
ITEM-0002808,ORD-000879,PROD-0021,1,114.51,0,2026-04-24T19:23:36.437865
ITEM-0002809,ORD-001204,PROD-0009,1,148.27,0,2026-04-24T19:23:36.437870
ITEM-0002810,ORD-001214,PROD-0004,1,225.69,19.86,2026-04-24T19:23:36.437878
ITEM-0002811,ORD-001518,PROD-0004,2,225.69,0,2026-04-24T19:23:36.437885
ITEM-0002812,ORD-000278,PROD-0008,1,218.02,0,2026-04-24T19:23:36.437890
ITEM-0002813,ORD-001411,PROD-0001,3,110.4,0,2026-04-24T19:23:36.437894
ITEM-0002814,ORD-001165,PROD-0007,4,231.01,0,2026-04-24T19:23:36.437899
ITEM-0002815,ORD-000230,PROD-0015,3,168.32,0,2026-04-24T19:23:36.437904
ITEM-0002816,ORD-001277,PROD-0019,2,22.94,0.14,2026-04-24T19:23:36.437910
ITEM-0002817,ORD-001768,PROD-0023,4,247.1,0,2026-04-24T19:23:36.437915
ITEM-0002818,ORD-001914,PROD-0015,3,168.32,23.92,2026-04-24T19:23:36.437920
ITEM-0002819,ORD-000560,PROD-0010,3,169.89,0,2026-04-24T19:23:36.437925
ITEM-0002820,ORD-000586,PROD-0021,2,114.51,0,2026-04-24T19:23:36.437930
ITEM-0002821,ORD-001896,PROD-0024,3,227.6,0,2026-04-24T19:23:36.437935
ITEM-0002822,ORD-000255,PROD-0011,2,12.34,0,2026-04-24T19:23:36.437939
ITEM-0002823,ORD-000248,PROD-0018,1,99.3,0,2026-04-24T19:23:36.437947
ITEM-0002824,ORD-000718,PROD-0023,4,247.1,0,2026-04-24T19:23:36.437952
ITEM-0002825,ORD-001719,PROD-0017,2,209.74,0,2026-04-24T19:23:36.437956
ITEM-0002826,ORD-000832,PROD-0010,3,169.89,0,2026-04-24T19:23:36.437961
ITEM-0002827,ORD-001405,PROD-0006,2,60.51,0,2026-04-24T19:23:36.437966
ITEM-0002828,ORD-001263,PROD-0012,2,127.67,0,2026-04-24T19:23:36.437970
ITEM-0002829,ORD-000835,PROD-0016,1,263.57,0,2026-04-24T19:23:36.437975
ITEM-0002830,ORD-001663,PROD-0013,1,204.94,0,2026-04-24T19:23:36.437979
ITEM-0002831,ORD-000635,PROD-0014,1,118.27,14.91,2026-04-24T19:23:36.437985
ITEM-0002832,ORD-000022,PROD-0018,4,99.3,0,2026-04-24T19:23:36.437990
ITEM-0002833,ORD-000864,PROD-0010,4,169.89,3.93,2026-04-24T19:23:36.437996
ITEM-0002834,ORD-000724,PROD-0013,1,204.94,0,2026-04-24T19:23:36.438001
ITEM-0002835,ORD-000056,PROD-0003,3,22.33,0,2026-04-24T19:23:36.438005
ITEM-0002836,ORD-000139,PROD-0003,3,22.33,2.28,2026-04-24T19:23:36.438014
ITEM-0002837,ORD-001301,PROD-0015,2,168.32,0,2026-04-24T19:23:36.438019
ITEM-0002838,ORD-000193,PROD-0003,4,22.33,0,2026-04-24T19:23:36.438023
ITEM-0002839,ORD-001079,PROD-0011,4,12.34,0,2026-04-24T19:23:36.438028
ITEM-0002840,ORD-000368,PROD-0015,1,168.32,0,2026-04-24T19:23:36.438032
ITEM-0002841,ORD-000503,PROD-0009,3,148.27,0,2026-04-24T19:23:36.438037
ITEM-0002842,ORD-001162,PROD-0019,3,22.94,0,2026-04-24T19:23:36.438044
ITEM-0002843,ORD-001984,PROD-0009,1,148.27,0,2026-04-24T19:23:36.438051
ITEM-0002844,ORD-001393,PROD-0009,3,148.27,0,2026-04-24T19:23:36.438055
ITEM-0002845,ORD-000654,PROD-0011,4,12.34,0,2026-04-24T19:23:36.438061
ITEM-0002846,ORD-001912,PROD-0024,4,227.6,0,2026-04-24T19:23:36.438065
ITEM-0002847,ORD-001910,PROD-0024,1,227.6,0,2026-04-24T19:23:36.438070
ITEM-0002848,ORD-001523,PROD-0017,4,209.74,0,2026-04-24T19:23:36.438075
ITEM-0002849,ORD-000880,PROD-0010,4,169.89,0,2026-04-24T19:23:36.438081
ITEM-0002850,ORD-000399,PROD-0011,4,12.34,1.02,2026-04-24T19:23:36.438087
ITEM-0002851,ORD-001374,PROD-0011,4,12.34,0,2026-04-24T19:23:36.438092
ITEM-0002852,ORD-001956,PROD-0018,4,99.3,0,2026-04-24T19:23:36.438097
ITEM-0002853,ORD-000101,PROD-0001,3,110.4,0,2026-04-24T19:23:36.438102
ITEM-0002854,ORD-001422,PROD-0025,2,95.46,14.23,2026-04-24T19:23:36.438107
ITEM-0002855,ORD-000544,PROD-0016,4,263.57,3.51,2026-04-24T19:23:36.438113
ITEM-0002856,ORD-000381,PROD-0008,1,218.02,3.28,2026-04-24T19:23:36.438119
ITEM-0002857,ORD-000886,PROD-0006,1,60.51,0,2026-04-24T19:23:36.438124
ITEM-0002858,ORD-001742,PROD-0016,2,263.57,0,2026-04-24T19:23:36.438128
ITEM-0002859,ORD-001398,PROD-0005,4,212.75,0,2026-04-24T19:23:36.438134
ITEM-0002860,ORD-001763,PROD-0005,2,212.75,0,2026-04-24T19:23:36.438138
ITEM-0002861,ORD-000382,PROD-0013,3,204.94,0,2026-04-24T19:23:36.438143
ITEM-0002862,ORD-001563,PROD-0018,2,99.3,0,2026-04-24T19:23:36.438150
ITEM-0002863,ORD-000943,PROD-0006,4,60.51,8.13,2026-04-24T19:23:36.438156
ITEM-0002864,ORD-000900,PROD-0013,2,204.94,0,2026-04-24T19:23:36.438161
ITEM-0002865,ORD-001453,PROD-0016,2,263.57,0,2026-04-24T19:23:36.438165
ITEM-0002866,ORD-001777,PROD-0006,2,60.51,0,2026-04-24T19:23:36.438170
ITEM-0002867,ORD-000489,PROD-0011,2,12.34,0,2026-04-24T19:23:36.438175
ITEM-0002868,ORD-000193,PROD-0022,2,136.57,0,2026-04-24T19:23:36.438180
ITEM-0002869,ORD-001264,PROD-0009,1,148.27,0,2026-04-24T19:23:36.438184
ITEM-0002870,ORD-000359,PROD-0007,2,231.01,0,2026-04-24T19:23:36.438189
ITEM-0002871,ORD-000436,PROD-0017,3,209.74,0,2026-04-24T19:23:36.438193
ITEM-0002872,ORD-001239,PROD-0010,4,169.89,0,2026-04-24T19:23:36.438198
ITEM-0002873,ORD-001378,PROD-0019,2,22.94,0.03,2026-04-24T19:23:36.438204
ITEM-0002874,ORD-000673,PROD-0016,3,263.57,34.08,2026-04-24T19:23:36.438211
ITEM-0002875,ORD-000797,PROD-0009,3,148.27,0,2026-04-24T19:23:36.438219
ITEM-0002876,ORD-001165,PROD-0002,4,191.67,0,2026-04-24T19:23:36.438224
ITEM-0002877,ORD-001965,PROD-0023,1,247.1,0,2026-04-24T19:23:36.438228
ITEM-0002878,ORD-001468,PROD-0008,1,218.02,0,2026-04-24T19:23:36.438233
ITEM-0002879,ORD-000317,PROD-0013,3,204.94,6.56,2026-04-24T19:23:36.438239
ITEM-0002880,ORD-000309,PROD-0006,4,60.51,6.58,2026-04-24T19:23:36.438245
ITEM-0002881,ORD-000957,PROD-0005,4,212.75,0,2026-04-24T19:23:36.438250
ITEM-0002882,ORD-001487,PROD-0007,2,231.01,14.35,2026-04-24T19:23:36.438255
ITEM-0002883,ORD-000612,PROD-0017,1,209.74,12.64,2026-04-24T19:23:36.438261
ITEM-0002884,ORD-001644,PROD-0024,4,227.6,0,2026-04-24T19:23:36.438266
ITEM-0002885,ORD-000741,PROD-0015,1,168.32,0,2026-04-24T19:23:36.438270
ITEM-0002886,ORD-000071,PROD-0002,2,191.67,0,2026-04-24T19:23:36.438276
ITEM-0002887,ORD-001032,PROD-0011,3,12.34,0,2026-04-24T19:23:36.438281
ITEM-0002888,ORD-000174,PROD-0010,2,169.89,0,2026-04-24T19:23:36.438288
ITEM-0002889,ORD-001621,PROD-0024,1,227.6,0,2026-04-24T19:23:36.438293
ITEM-0002890,ORD-000271,PROD-0023,3,247.1,0,2026-04-24T19:23:36.438298
ITEM-0002891,ORD-001328,PROD-0016,3,263.57,0,2026-04-24T19:23:36.438303
ITEM-0002892,ORD-000752,PROD-0014,4,118.27,0,2026-04-24T19:23:36.438308
ITEM-0002893,ORD-000861,PROD-0017,2,209.74,0,2026-04-24T19:23:36.438315
ITEM-0002894,ORD-000005,PROD-0005,3,212.75,0,2026-04-24T19:23:36.438320
ITEM-0002895,ORD-000082,PROD-0014,2,118.27,0,2026-04-24T19:23:36.438325
ITEM-0002896,ORD-001042,PROD-0008,4,218.02,0,2026-04-24T19:23:36.438329
ITEM-0002897,ORD-001626,PROD-0022,3,136.57,0,2026-04-24T19:23:36.438334
ITEM-0002898,ORD-000580,PROD-0013,3,204.94,22.41,2026-04-24T19:23:36.438340
ITEM-0002899,ORD-001219,PROD-0019,4,22.94,0,2026-04-24T19:23:36.438345
ITEM-0002900,ORD-001896,PROD-0016,2,263.57,0,2026-04-24T19:23:36.438350
ITEM-0002901,ORD-001718,PROD-0007,4,231.01,0,2026-04-24T19:23:36.438358
ITEM-0002902,ORD-000159,PROD-0018,3,99.3,8.91,2026-04-24T19:23:36.438363
ITEM-0002903,ORD-001516,PROD-0009,4,148.27,0,2026-04-24T19:23:36.438368
ITEM-0002904,ORD-000578,PROD-0020,3,44.26,0.09,2026-04-24T19:23:36.438374
ITEM-0002905,ORD-000854,PROD-0020,2,44.26,0,2026-04-24T19:23:36.438381
ITEM-0002906,ORD-000262,PROD-0025,4,95.46,0,2026-04-24T19:23:36.438386
ITEM-0002907,ORD-000781,PROD-0005,2,212.75,8.21,2026-04-24T19:23:36.438391
ITEM-0002908,ORD-001472,PROD-0004,2,225.69,0,2026-04-24T19:23:36.438396
ITEM-0002909,ORD-001865,PROD-0018,1,99.3,0,2026-04-24T19:23:36.438401
ITEM-0002910,ORD-001152,PROD-0004,3,225.69,0,2026-04-24T19:23:36.438406
ITEM-0002911,ORD-000009,PROD-0011,2,12.34,0,2026-04-24T19:23:36.438411
ITEM-0002912,ORD-000923,PROD-0023,1,247.1,0,2026-04-24T19:23:36.438415
ITEM-0002913,ORD-000396,PROD-0014,2,118.27,0,2026-04-24T19:23:36.438420
ITEM-0002914,ORD-001694,PROD-0019,3,22.94,1.03,2026-04-24T19:23:36.438429
ITEM-0002915,ORD-001465,PROD-0021,2,114.51,0,2026-04-24T19:23:36.438434
ITEM-0002916,ORD-001052,PROD-0015,4,168.32,0,2026-04-24T19:23:36.438439
ITEM-0002917,ORD-000923,PROD-0025,2,95.46,1.84,2026-04-24T19:23:36.438444
ITEM-0002918,ORD-001347,PROD-0017,4,209.74,0,2026-04-24T19:23:36.438449
ITEM-0002919,ORD-001070,PROD-0018,3,99.3,0,2026-04-24T19:23:36.438454
ITEM-0002920,ORD-001498,PROD-0002,4,191.67,0,2026-04-24T19:23:36.438459
ITEM-0002921,ORD-000758,PROD-0007,3,231.01,0,2026-04-24T19:23:36.438463
ITEM-0002922,ORD-001178,PROD-0013,3,204.94,0,2026-04-24T19:23:36.438468
ITEM-0002923,ORD-001543,PROD-0020,3,44.26,0,2026-04-24T19:23:36.438473
ITEM-0002924,ORD-001407,PROD-0022,3,136.57,0,2026-04-24T19:23:36.438477
ITEM-0002925,ORD-001632,PROD-0015,3,168.32,0,2026-04-24T19:23:36.438482
ITEM-0002926,ORD-001989,PROD-0013,2,204.94,16.65,2026-04-24T19:23:36.438488
ITEM-0002927,ORD-000809,PROD-0001,4,110.4,0,2026-04-24T19:23:36.438495
ITEM-0002928,ORD-001803,PROD-0004,1,225.69,2.01,2026-04-24T19:23:36.438501
ITEM-0002929,ORD-000821,PROD-0005,4,212.75,0,2026-04-24T19:23:36.438506
ITEM-0002930,ORD-000661,PROD-0005,1,212.75,0,2026-04-24T19:23:36.438510
ITEM-0002931,ORD-001402,PROD-0012,3,127.67,0,2026-04-24T19:23:36.438515
ITEM-0002932,ORD-001363,PROD-0017,4,209.74,10.4,2026-04-24T19:23:36.438521
ITEM-0002933,ORD-001540,PROD-0017,4,209.74,0,2026-04-24T19:23:36.438525
ITEM-0002934,ORD-001979,PROD-0025,3,95.46,5.04,2026-04-24T19:23:36.438531
ITEM-0002935,ORD-000563,PROD-0006,3,60.51,0,2026-04-24T19:23:36.438536
ITEM-0002936,ORD-001073,PROD-0001,1,110.4,0,2026-04-24T19:23:36.438541
ITEM-0002937,ORD-001658,PROD-0015,3,168.32,0,2026-04-24T19:23:36.438547
ITEM-0002938,ORD-000118,PROD-0014,2,118.27,0,2026-04-24T19:23:36.438552
ITEM-0002939,ORD-000723,PROD-0012,1,127.67,0,2026-04-24T19:23:36.438557
ITEM-0002940,ORD-000359,PROD-0009,3,148.27,0,2026-04-24T19:23:36.438564
ITEM-0002941,ORD-001577,PROD-0009,3,148.27,0,2026-04-24T19:23:36.438568
ITEM-0002942,ORD-001642,PROD-0017,4,209.74,0.16,2026-04-24T19:23:36.438574
ITEM-0002943,ORD-001869,PROD-0007,2,231.01,0,2026-04-24T19:23:36.438581
ITEM-0002944,ORD-001589,PROD-0018,4,99.3,0,2026-04-24T19:23:36.438586
ITEM-0002945,ORD-001496,PROD-0008,3,218.02,28.36,2026-04-24T19:23:36.438592
ITEM-0002946,ORD-000503,PROD-0003,4,22.33,0,2026-04-24T19:23:36.438597
ITEM-0002947,ORD-001275,PROD-0014,2,118.27,0,2026-04-24T19:23:36.438601
ITEM-0002948,ORD-000435,PROD-0010,3,169.89,0,2026-04-24T19:23:36.438606
ITEM-0002949,ORD-000093,PROD-0017,4,209.74,0,2026-04-24T19:23:36.438611
ITEM-0002950,ORD-001108,PROD-0023,3,247.1,0,2026-04-24T19:23:36.438615
ITEM-0002951,ORD-001247,PROD-0020,2,44.26,0,2026-04-24T19:23:36.438620
ITEM-0002952,ORD-000436,PROD-0025,3,95.46,0,2026-04-24T19:23:36.438625
ITEM-0002953,ORD-000888,PROD-0009,1,148.27,0,2026-04-24T19:23:36.438631
ITEM-0002954,ORD-000993,PROD-0021,1,114.51,8.17,2026-04-24T19:23:36.438637
ITEM-0002955,ORD-000559,PROD-0019,4,22.94,0,2026-04-24T19:23:36.438643
ITEM-0002956,ORD-000225,PROD-0011,2,12.34,0,2026-04-24T19:23:36.438648
ITEM-0002957,ORD-000554,PROD-0007,3,231.01,0,2026-04-24T19:23:36.438652
ITEM-0002958,ORD-001873,PROD-0017,1,209.74,0,2026-04-24T19:23:36.438657
ITEM-0002959,ORD-001544,PROD-0002,4,191.67,0,2026-04-24T19:23:36.438661
ITEM-0002960,ORD-001008,PROD-0025,4,95.46,0,2026-04-24T19:23:36.438665
ITEM-0002961,ORD-001021,PROD-0010,1,169.89,0,2026-04-24T19:23:36.438670
ITEM-0002962,ORD-001387,PROD-0021,2,114.51,0,2026-04-24T19:23:36.438675
ITEM-0002963,ORD-001287,PROD-0001,3,110.4,0,2026-04-24T19:23:36.438680
ITEM-0002964,ORD-000886,PROD-0025,1,95.46,0,2026-04-24T19:23:36.438685
ITEM-0002965,ORD-000514,PROD-0001,2,110.4,0,2026-04-24T19:23:36.438689
ITEM-0002966,ORD-001657,PROD-0009,2,148.27,0,2026-04-24T19:23:36.438696
ITEM-0002967,ORD-001087,PROD-0002,2,191.67,10.17,2026-04-24T19:23:36.438702
ITEM-0002968,ORD-000575,PROD-0020,2,44.26,0,2026-04-24T19:23:36.438709
ITEM-0002969,ORD-001730,PROD-0020,1,44.26,0,2026-04-24T19:23:36.438714
ITEM-0002970,ORD-000198,PROD-0010,2,169.89,0,2026-04-24T19:23:36.438719
ITEM-0002971,ORD-000965,PROD-0019,4,22.94,0,2026-04-24T19:23:36.438724
ITEM-0002972,ORD-001249,PROD-0010,4,169.89,0,2026-04-24T19:23:36.438729
ITEM-0002973,ORD-000137,PROD-0012,1,127.67,0,2026-04-24T19:23:36.438734
ITEM-0002974,ORD-001862,PROD-0017,4,209.74,0,2026-04-24T19:23:36.438738
ITEM-0002975,ORD-001026,PROD-0022,2,136.57,0,2026-04-24T19:23:36.438743
ITEM-0002976,ORD-001314,PROD-0017,2,209.74,10.07,2026-04-24T19:23:36.438749
ITEM-0002977,ORD-001651,PROD-0017,4,209.74,0,2026-04-24T19:23:36.438754
ITEM-0002978,ORD-000326,PROD-0009,1,148.27,0,2026-04-24T19:23:36.438758
ITEM-0002979,ORD-001826,PROD-0008,2,218.02,0,2026-04-24T19:23:36.438766
ITEM-0002980,ORD-000739,PROD-0014,1,118.27,0,2026-04-24T19:23:36.438771
ITEM-0002981,ORD-001550,PROD-0024,4,227.6,0,2026-04-24T19:23:36.438776
ITEM-0002982,ORD-001718,PROD-0009,2,148.27,0,2026-04-24T19:23:36.438780
ITEM-0002983,ORD-001740,PROD-0016,3,263.57,8.29,2026-04-24T19:23:36.438786
ITEM-0002984,ORD-000787,PROD-0015,2,168.32,0,2026-04-24T19:23:36.438791
ITEM-0002985,ORD-001980,PROD-0013,2,204.94,6.57,2026-04-24T19:23:36.438796
ITEM-0002986,ORD-001663,PROD-0021,1,114.51,0,2026-04-24T19:23:36.438801
ITEM-0002987,ORD-001026,PROD-0017,1,209.74,0,2026-04-24T19:23:36.438806
ITEM-0002988,ORD-001816,PROD-0005,3,212.75,0,2026-04-24T19:23:36.438811
ITEM-0002989,ORD-000849,PROD-0013,3,204.94,17.31,2026-04-24T19:23:36.438816
ITEM-0002990,ORD-000483,PROD-0020,1,44.26,6.16,2026-04-24T19:23:36.438822
ITEM-0002991,ORD-000451,PROD-0005,4,212.75,0,2026-04-24T19:23:36.438827
ITEM-0002992,ORD-001280,PROD-0021,4,114.51,0,2026-04-24T19:23:36.438834
ITEM-0002993,ORD-000467,PROD-0017,1,209.74,27.81,2026-04-24T19:23:36.438849
ITEM-0002994,ORD-001665,PROD-0016,1,263.57,0,2026-04-24T19:23:36.438855
ITEM-0002995,ORD-000559,PROD-0025,4,95.46,0,2026-04-24T19:23:36.438859
ITEM-0002996,ORD-001820,PROD-0023,4,247.1,0,2026-04-24T19:23:36.438864
ITEM-0002997,ORD-001190,PROD-0018,3,99.3,14.66,2026-04-24T19:23:36.438870
ITEM-0002998,ORD-001621,PROD-0011,3,12.34,0,2026-04-24T19:23:36.438874
ITEM-0002999,ORD-000643,PROD-0015,4,168.32,0,2026-04-24T19:23:36.438879
ITEM-0003000,ORD-001116,PROD-0007,1,231.01,30.44,2026-04-24T19:23:36.438887
ITEM-0003001,ORD-000948,PROD-0018,1,99.3,11.16,2026-04-24T19:23:36.438893
ITEM-0003002,ORD-000133,PROD-0017,1,209.74,0,2026-04-24T19:23:36.438898
ITEM-0003003,ORD-001143,PROD-0011,4,12.34,0,2026-04-24T19:23:36.438902
ITEM-0003004,ORD-001247,PROD-0019,3,22.94,0,2026-04-24T19:23:36.438907
ITEM-0003005,ORD-001694,PROD-0025,4,95.46,0,2026-04-24T19:23:36.438914
ITEM-0003006,ORD-001128,PROD-0018,2,99.3,0,2026-04-24T19:23:36.438919
ITEM-0003007,ORD-001076,PROD-0017,4,209.74,0,2026-04-24T19:23:36.438923
ITEM-0003008,ORD-000817,PROD-0001,2,110.4,11.35,2026-04-24T19:23:36.438929
ITEM-0003009,ORD-000818,PROD-0003,2,22.33,0,2026-04-24T19:23:36.438934
ITEM-0003010,ORD-001917,PROD-0022,1,136.57,0,2026-04-24T19:23:36.438938
ITEM-0003011,ORD-000684,PROD-0021,1,114.51,0,2026-04-24T19:23:36.438943
ITEM-0003012,ORD-001654,PROD-0024,1,227.6,0,2026-04-24T19:23:36.438948
ITEM-0003013,ORD-001162,PROD-0018,1,99.3,0,2026-04-24T19:23:36.438952
ITEM-0003014,ORD-000202,PROD-0021,4,114.51,13.47,2026-04-24T19:23:36.438958
ITEM-0003015,ORD-001695,PROD-0017,2,209.74,0.84,2026-04-24T19:23:36.438964
ITEM-0003016,ORD-001558,PROD-0016,1,263.57,15.34,2026-04-24T19:23:36.438969
ITEM-0003017,ORD-001201,PROD-0020,1,44.26,0.31,2026-04-24T19:23:36.438975
ITEM-0003018,ORD-000301,PROD-0005,2,212.75,0,2026-04-24T19:23:36.438982
ITEM-0003019,ORD-001243,PROD-0019,2,22.94,0,2026-04-24T19:23:36.438987
ITEM-0003020,ORD-001447,PROD-0008,2,218.02,0,2026-04-24T19:23:36.438992
ITEM-0003021,ORD-001245,PROD-0017,4,209.74,0,2026-04-24T19:23:36.438997
ITEM-0003022,ORD-000648,PROD-0015,1,168.32,0,2026-04-24T19:23:36.439002
ITEM-0003023,ORD-000943,PROD-0002,4,191.67,0,2026-04-24T19:23:36.439006
ITEM-0003024,ORD-001772,PROD-0017,4,209.74,24.63,2026-04-24T19:23:36.439012
ITEM-0003025,ORD-001415,PROD-0008,2,218.02,0,2026-04-24T19:23:36.439017
ITEM-0003026,ORD-001515,PROD-0015,1,168.32,11.17,2026-04-24T19:23:36.439025
ITEM-0003027,ORD-001802,PROD-0004,2,225.69,22.28,2026-04-24T19:23:36.439031
ITEM-0003028,ORD-000697,PROD-0007,1,231.01,0,2026-04-24T19:23:36.439036
ITEM-0003029,ORD-001573,PROD-0021,1,114.51,0,2026-04-24T19:23:36.439041
ITEM-0003030,ORD-000068,PROD-0011,4,12.34,0,2026-04-24T19:23:36.439046
ITEM-0003031,ORD-001075,PROD-0012,2,127.67,0,2026-04-24T19:23:36.439053
ITEM-0003032,ORD-001456,PROD-0016,2,263.57,0,2026-04-24T19:23:36.439060
ITEM-0003033,ORD-000753,PROD-0009,3,148.27,0,2026-04-24T19:23:36.439065
ITEM-0003034,ORD-000157,PROD-0017,2,209.74,0,2026-04-24T19:23:36.439070
ITEM-0003035,ORD-000990,PROD-0010,1,169.89,0,2026-04-24T19:23:36.439075
ITEM-0003036,ORD-001918,PROD-0002,1,191.67,0,2026-04-24T19:23:36.439079
ITEM-0003037,ORD-001098,PROD-0008,3,218.02,6.49,2026-04-24T19:23:36.439085
ITEM-0003038,ORD-001537,PROD-0015,1,168.32,0,2026-04-24T19:23:36.439090
ITEM-0003039,ORD-001194,PROD-0013,1,204.94,0,2026-04-24T19:23:36.439095
ITEM-0003040,ORD-000915,PROD-0021,4,114.51,7.74,2026-04-24T19:23:36.439101
ITEM-0003041,ORD-001309,PROD-0018,1,99.3,2.12,2026-04-24T19:23:36.439107
ITEM-0003042,ORD-001050,PROD-0010,3,169.89,0,2026-04-24T19:23:36.439112
ITEM-0003043,ORD-000969,PROD-0010,3,169.89,0,2026-04-24T19:23:36.439120
ITEM-0003044,ORD-001560,PROD-0019,3,22.94,0,2026-04-24T19:23:36.439126
ITEM-0003045,ORD-000876,PROD-0008,4,218.02,0,2026-04-24T19:23:36.439132
ITEM-0003046,ORD-000447,PROD-0010,1,169.89,0,2026-04-24T19:23:36.439136
ITEM-0003047,ORD-001554,PROD-0005,3,212.75,0,2026-04-24T19:23:36.439141
ITEM-0003048,ORD-001936,PROD-0016,2,263.57,14.04,2026-04-24T19:23:36.439147
ITEM-0003049,ORD-001879,PROD-0016,3,263.57,0,2026-04-24T19:23:36.439152
ITEM-0003050,ORD-000479,PROD-0006,2,60.51,0,2026-04-24T19:23:36.439156
ITEM-0003051,ORD-000427,PROD-0004,4,225.69,26.2,2026-04-24T19:23:36.439162
ITEM-0003052,ORD-001700,PROD-0023,1,247.1,0,2026-04-24T19:23:36.439167
ITEM-0003053,ORD-001888,PROD-0003,3,22.33,0,2026-04-24T19:23:36.439171
ITEM-0003054,ORD-001683,PROD-0023,3,247.1,0,2026-04-24T19:23:36.439176
ITEM-0003055,ORD-000186,PROD-0008,2,218.02,0,2026-04-24T19:23:36.439181
ITEM-0003056,ORD-000711,PROD-0013,3,204.94,0,2026-04-24T19:23:36.439186
ITEM-0003057,ORD-001195,PROD-0021,3,114.51,0,2026-04-24T19:23:36.439193
ITEM-0003058,ORD-000956,PROD-0014,4,118.27,0,2026-04-24T19:23:36.439198
ITEM-0003059,ORD-000788,PROD-0007,3,231.01,0,2026-04-24T19:23:36.439203
ITEM-0003060,ORD-001490,PROD-0016,3,263.57,0,2026-04-24T19:23:36.439207
ITEM-0003061,ORD-001173,PROD-0004,3,225.69,0,2026-04-24T19:23:36.439212
ITEM-0003062,ORD-001888,PROD-0012,3,127.67,0,2026-04-24T19:23:36.439216
ITEM-0003063,ORD-001909,PROD-0021,4,114.51,0,2026-04-24T19:23:36.439223
ITEM-0003064,ORD-000906,PROD-0020,1,44.26,0,2026-04-24T19:23:36.439228
ITEM-0003065,ORD-000331,PROD-0001,3,110.4,0,2026-04-24T19:23:36.439233
